ch1,ch2,frequency
2.2917870872036637e-08,2.4946562069561318e-08,5600382.670915375
2.3488025808324957e-08,2.5136308321189864e-08,5613098.3284674585
2.3709492833047903e-08,2.510416888205072e-08,5625813.9860195415
2.358229038445595e-08,2.4818458832028233e-08,5638529.643571625
2.3264917155373662e-08,2.4501063979705507e-08,5651245.3011237085
2.2567209959190873e-08,2.4468941135527184e-08,5663960.9586757915
2.2535122547515197e-08,2.4943940147530887e-08,5676676.616227875
2.2756592745528382e-08,2.5545701605704562e-08,5689392.2737799585
2.304144417240221e-08,2.6274219008145027e-08,5702107.9313320415
2.3357980259842865e-08,2.7224565865949824e-08,5714823.588884125
2.323080771819217e-08,2.706563409459224e-08,5727539.2464362085
2.3483947564129852e-08,2.7223631521710582e-08,5740254.9039882915
2.3293396203774233e-08,2.712809136113026e-08,5752970.561540375
2.3007779060145535e-08,2.6398732723279932e-08,5765686.2190924585
2.2880625887872424e-08,2.5574328381597015e-08,5778401.8766445415
2.278516827082305e-08,2.5098544187054043e-08,5791117.534196625
2.300661049998556e-08,2.538332646072787e-08,5803833.1917487085
2.2816089266440843e-08,2.528783227030527e-08,5816548.8493007915
2.2498821669503045e-08,2.4717015355228698e-08,5829264.506852875
2.2498445356921665e-08,2.4368034478130645e-08,5841980.1644049585
2.252975762275262e-08,2.389231680387549e-08,5854695.8219570415
2.2434322406376727e-08,2.3670111352490698e-08,5867411.479509125
2.221214601423846e-08,2.3638032705594707e-08,5880127.1370612085
2.2053349798193002e-08,2.4144615727331993e-08,5892842.7946132915
2.2211413196969838e-08,2.471455391388941e-08,5905558.452165375
2.2401157331005855e-08,2.480920253207579e-08,5918274.1097174585
2.2685949242072238e-08,2.446026929452482e-08,5930989.7672695415
2.2717262840235202e-08,2.417471624421124e-08,5943705.424821625
2.2748576572534038e-08,2.3825807218030078e-08,5956421.0823737085
2.258979400058736e-08,2.379373814087112e-08,5969136.7399257915
2.2462699946259135e-08,2.4173540280670975e-08,5981852.397477875
2.246233800738283e-08,2.4616694826144512e-08,5994568.0550299585
2.2620383267052676e-08,2.5154879991652415e-08,6007283.7125820415
2.2905147414807906e-08,2.569304917483985e-08,6019999.370134125
2.344334519246149e-08,2.58510401041197e-08,6032715.0276862085
2.385480824156057e-08,2.5818949159192383e-08,6045430.6852382915
2.3759392394985678e-08,2.5723502166304493e-08,6058146.342790375
2.3125443062189655e-08,2.5342951301029757e-08,6070862.0003424585
2.277661862344997e-08,2.5089126494815542e-08,6083577.6578945415
2.2649550164068505e-08,2.5215443259578362e-08,6096293.315446625
2.2870936004089303e-08,2.5658529312066946e-08,6109008.9729987085
2.2870579170230757e-08,2.5626452283541115e-08,6121724.6305507915
2.2616813831412316e-08,2.5626053766964373e-08,6134440.288102875
2.2014624614444914e-08,2.575235944107009e-08,6147155.9456549585
2.1792557907785346e-08,2.565693590887519e-08,6159871.6032070415
2.220399399486913e-08,2.4896347047028727e-08,6172587.260759125
2.2678767073020142e-08,2.4357502624514648e-08,6185302.9183112085
2.2805115272956832e-08,2.4198761206304192e-08,6198018.5758632915
2.2741421043649322e-08,2.438843203845401e-08,6210734.233415375
2.248769306660518e-08,2.4894826408946014e-08,6223449.8909674585
2.2360663240181585e-08,2.5622912976355382e-08,6236165.5485195415
2.2075279143574275e-08,2.6034260338619874e-08,6248881.206071625
2.210661850063406e-08,2.6065540151893735e-08,6261596.8636237085
2.239132522870363e-08,2.5906794960508584e-08,6274312.5211757915
2.2612683724350548e-08,2.568471498662226e-08,6287028.178727875
2.2549007182885333e-08,2.5620992712014376e-08,6299743.8362799585
2.2358655744638007e-08,2.5303917761991173e-08,6312459.4938320415
2.2136642066016696e-08,2.543021971246267e-08,6325175.151384125
2.200964171444889e-08,2.5651524875832518e-08,6337890.8089362085
2.2357667481997214e-08,2.5429471654452923e-08,6350606.4664882915
2.3149030877337428e-08,2.4954085268593562e-08,6363322.124040375
2.3813703696349514e-08,2.4985388585664583e-08,6376037.7815924585
2.3940024494189345e-08,2.542835935030958e-08,6388753.4391445415
2.371801419912972e-08,2.5522989912548136e-08,6401469.096696625
2.3306016825503797e-08,2.526929541678265e-08,6414184.7542487085
2.3115689803804945e-08,2.479395221421818e-08,6426900.4118007915
2.3083693795095416e-08,2.42552941660399e-08,6439616.069352875
2.2988371029986197e-08,2.4096625831707292e-08,6452331.7269049585
2.289305215080659e-08,2.450791475065602e-08,6465047.3844570415
2.47608756190834e-08,2.8053882095278636e-08,6477763.042009125
2.6312016735001067e-08,2.868674748725748e-08,6490478.6995612085
3.277082329980743e-08,3.6443688519882464e-08,6503194.3571132915
2.8084360172240303e-08,3.030071328617133e-08,6515910.014665375
2.3904617550247874e-08,2.6152601452324165e-08,6528625.6722174585
2.4189236623373558e-08,2.6025592283263177e-08,6541341.3297695415
2.380897084499759e-08,2.5740283639605105e-08,6554056.987321625
2.3555358516173778e-08,2.539166334673571e-08,6566772.6448737085
2.330175437996894e-08,2.4979733975265616e-08,6579488.3024257915
2.3428073096233736e-08,2.466279586752173e-08,6592203.959977875
2.3364434792624344e-08,2.453582244482909e-08,6604919.6175299585
2.2825918990705874e-08,2.444051242832862e-08,6617635.2750820415
2.235073551242699e-08,2.42502314483273e-08,6630350.932634125
2.2097170898987887e-08,2.405995685276618e-08,6643066.5901862085
2.209687354302788e-08,2.377471637652427e-08,6655782.2477382915
2.247646117048123e-08,2.377439766060761e-08,6668497.905290375
2.307763573773197e-08,2.4153958940863504e-08,6681213.5628424585
2.3552170878932118e-08,2.4375230613948564e-08,6693929.2203945415
2.3963383169035107e-08,2.450153047930406e-08,6706644.877946625
2.4089688044748578e-08,2.453286233203699e-08,6719360.5354987085
2.424764570833935e-08,2.4595849497884695e-08,6732076.1930507915
2.418401913282467e-08,2.4848763114224302e-08,6744791.850602875
2.4341973887975713e-08,2.4721822635252314e-08,6757507.5081549585
2.437331116490986e-08,2.4120081958001708e-08,6770223.1657070415
2.411976969997701e-08,2.3265132190922705e-08,6782938.823259125
2.3644666184279942e-08,2.310656802479834e-08,6795654.4808112085
2.3486100364496377e-08,2.3486100364496377e-08,6808370.1383632915
2.3200931719705206e-08,2.364406001994514e-08,6821085.795915375
2.2630906974396675e-08,2.4181836263551134e-08,6833801.4534674585
2.196594422884756e-08,2.4592995195698207e-08,6846517.1110195415
2.1617507609298652e-08,2.4371128637130253e-08,6859232.768571625
2.1933739658253244e-08,2.3674512647003498e-08,6871948.4261237085
2.278801523827872e-08,2.323111553457858e-08,6884664.0836757915
2.3547321723755506e-08,2.351567209778272e-08,6897379.741227875
2.4243312020510335e-08,2.408506585849656e-08,6910095.3987799585
2.433795830920971e-08,2.4496202511480258e-08,6922811.0563320415
2.427436124724676e-08,2.4970627150036107e-08,6935526.713884125
2.3957582495493576e-08,2.484372821527405e-08,6948242.3714362085
2.332433598553981e-08,2.4052232495264936e-08,6960958.0289882915
2.2817695276825437e-08,2.357723020975721e-08,6973673.686540375
2.246930257095685e-08,2.3292122101724283e-08,6986389.3440924585
2.234244510237141e-08,2.345007340064761e-08,6999105.0016445415
2.2500407109333786e-08,2.3671314371000945e-08,7011820.659196625
2.300646986635084e-08,2.3765968183809464e-08,7024536.3167487085
2.3354294770950912e-08,2.3892266330715367e-08,7037251.9743007915
2.3227437435657547e-08,2.4176787739567257e-08,7049967.631852875
2.291071647331191e-08,2.468281609003217e-08,7062683.2894049585
2.2277561515300244e-08,2.4998968177680673e-08,7075398.9469570415
2.1960861492044274e-08,2.54100457897861e-08,7088114.604509125
2.196060522859838e-08,2.585275860484852e-08,7100830.2620612085
2.1675561688020564e-08,2.604231718137361e-08,7113545.9196132915
2.1200669121871828e-08,2.6073658740928934e-08,7126261.577165375
2.1010570425557298e-08,2.582021907719089e-08,7138977.2347174585
2.1390034294311632e-08,2.56300706780953e-08,7151692.8922695415
2.2465608002267155e-08,2.5661419844843184e-08,7164408.549821625
2.3351310305904445e-08,2.5914258998015904e-08,7177124.2073737085
2.354089206945281e-08,2.6262016690384185e-08,7189839.8649257915
2.319258008268437e-08,2.6419924105104298e-08,7202555.522477875
2.2717716012031237e-08,2.632470713371865e-08,7215271.1800299585
2.2749102439509286e-08,2.5659975074328274e-08,7227986.8375820415
2.331836199187522e-08,2.493197998588558e-08,7240702.495134125
2.391924933430362e-08,2.4488755270834655e-08,7253418.1526862085
2.3918986099598087e-08,2.442520802763191e-08,7266133.8102382915
2.372889294583977e-08,2.461477161581779e-08,7278849.467790375
2.3412252440116803e-08,2.4519588704176382e-08,7291565.1253424585
2.30007065088928e-08,2.480406314026404e-08,7304280.7828945415
2.274735813035989e-08,2.5278357644169057e-08,7316996.440446625
2.2905299370490333e-08,2.5309723061315286e-08,7329712.0979987085
2.2999964759541567e-08,2.546763635685139e-08,7342427.7555507915
2.249353620852721e-08,2.5435728708376757e-08,7355143.413102875
2.2113664135405705e-08,2.5308914604183927e-08,7367859.0706549585
2.2176702555357723e-08,2.4929017993754472e-08,7380574.7282070415
2.2366282689709326e-08,2.445422421378403e-08,7393290.385759125
2.2524224847290434e-08,2.4295793093706532e-08,7406006.0433112085
2.2935243409959597e-08,2.492823697523884e-08,7418721.7008632915
2.3251351145660143e-08,2.4991248170165324e-08,7431437.358415375
2.30613068913887e-08,2.454811268548372e-08,7444153.0159674585
2.287126771390895e-08,2.4073353707171112e-08,7456868.6735195415
2.325063693761654e-08,2.4041474928691932e-08,7469584.331071625
2.397796482452792e-08,2.4452462809182163e-08,7482299.9886237085
2.4262418906081613e-08,2.483181074481625e-08,7495015.6461757915
2.4072380063429997e-08,2.4831561563459326e-08,7507731.303727875
2.3534391538444997e-08,2.5147636119709374e-08,7520446.9612799585
2.2838255265260237e-08,2.5621865325291955e-08,7533162.6188320415
2.2331923669081962e-08,2.6064454820571585e-08,7545878.276384125
2.1825603192033194e-08,2.6064198594543988e-08,7558593.9339362085
2.176212775132914e-08,2.5905788703980473e-08,7571309.5914882915
2.2141484345137056e-08,2.543107630498599e-08,7584025.249040375
2.2647356249343635e-08,2.473496171366861e-08,7596740.9065924585
2.3121589461699834e-08,2.419701222736029e-08,7609456.5641445415
2.3216257405143803e-08,2.4228410316539718e-08,7622172.221696625
2.3627219496457638e-08,2.4544474336346887e-08,7634887.8792487085
2.391165827483869e-08,2.4923791958429746e-08,7647603.5368007915
2.397469074063137e-08,2.536636144325377e-08,7660319.194352875
2.375306599522727e-08,2.5366123739244034e-08,7673034.8519049585
2.3942614352905935e-08,2.5112861025372935e-08,7685750.5094570415
2.444844036081241e-08,2.479634830902578e-08,7698466.167009125
2.463798122684316e-08,2.498588596817214e-08,7711181.8245612085
2.4321481243093004e-08,2.5460068141339232e-08,7723897.4821132915
2.397336116012148e-08,2.577610731596175e-08,7736613.139665375
2.3498741272821723e-08,2.571261999300681e-08,7749328.7972174585
2.296087805612523e-08,2.5649135128812066e-08,7762044.4547695415
2.191700535296448e-08,2.5522400172932665e-08,7774760.112321625
2.1410794229792497e-08,2.526916482954831e-08,7787475.7698737085
2.1695235902198124e-08,2.514243810823252e-08,7800191.4274257915
2.2295927952257167e-08,2.5078965767574376e-08,7812907.084977875
2.2706859670449564e-08,2.4983870668043393e-08,7825622.7425299585
2.2801536595834334e-08,2.5015278012905628e-08,7838338.4000820415
2.280133922919269e-08,2.4825313862574565e-08,7851054.057634125
2.2927640354821592e-08,2.4350735273396727e-08,7863769.7151862085
2.3338557031719024e-08,2.412915855718376e-08,7876485.3727382915
2.3749467890111524e-08,2.4540062693377554e-08,7889201.030290375
2.374926716986296e-08,2.48877140648231e-08,7901916.6878424585
2.3654197886562874e-08,2.498237477324154e-08,7914632.3453945415
2.3559131402016145e-08,2.4444575266789906e-08,7927348.002946625
2.3305954037878687e-08,2.4096522356666976e-08,7940063.6604987085
2.2863047219642287e-08,2.4570660704926772e-08,7952779.3180507915
2.2862859829090327e-08,2.491830365881491e-08,7965494.975602875
2.311564924924997e-08,2.4981344605892578e-08,7978210.6331549585
2.349492254028911e-08,2.4570060314676496e-08,7990926.2907070415
2.3842569464416395e-08,2.35263550152862e-08,8003641.948259125
2.4032106069176817e-08,2.2767258381325406e-08,8016357.6058112085
2.4000294292202482e-08,2.2893561353826873e-08,8029073.2633632915
2.403172562623029e-08,2.3177966952666843e-08,8041788.920915375
2.4189639466676933e-08,2.374695325421487e-08,8054504.5784674585
2.4505653060867758e-08,2.437917227087618e-08,8067220.2360195415
2.4853282952072912e-08,2.4726803140611983e-08,8079935.893571625
2.4947951071072034e-08,2.4916331361222768e-08,8092651.5511237085
2.4599946454068298e-08,2.5137477417717605e-08,8105367.2086757915
2.4188709930461036e-08,2.523214447648092e-08,8118082.866227875
2.409367076188339e-08,2.561138230593904e-08,8130798.5237799585
2.3998634249257525e-08,2.5832521978449795e-08,8143514.1813320415
2.4283022606228366e-08,2.6401463380469642e-08,8156229.838884125
2.434607999048474e-08,2.655935998961972e-08,8168945.4964362085
2.399810298733492e-08,2.5895186227440444e-08,8181661.1539882915
2.3523660994977893e-08,2.529425913438483e-08,8194376.811540375
2.3681578992468026e-08,2.5262458764995932e-08,8207092.4690924585
2.3744643818189544e-08,2.526227751096331e-08,8219808.1266445415
2.349153751992059e-08,2.5040777544787495e-08,8232523.784196625
2.298550065538107e-08,2.4566346642683755e-08,8245239.4417487085
2.2637555584479687e-08,2.4155157076176648e-08,8257955.0993007915
2.2510931878535823e-08,2.3996906314338046e-08,8270670.756852875
2.2858554958719628e-08,2.387027523351773e-08,8283386.4144049585
2.3522334826517556e-08,2.3996575448019926e-08,8296102.0719570415
2.3901564377082053e-08,2.4280954287829392e-08,8308817.729509125
2.377494020427194e-08,2.434402121979973e-08,8321533.3870612085
2.364831895160489e-08,2.4375473143967073e-08,8334249.0446132915
2.358493097761979e-08,2.456500183593911e-08,8346964.702165375
2.320539524960714e-08,2.475452926490789e-08,8359680.3597174585
2.2794250933602407e-08,2.4912440687487786e-08,8372396.0172695415
2.2509571421955465e-08,2.4690976517622497e-08,8385111.674821625
2.2604269099928634e-08,2.4248215943559805e-08,8397827.332373708
2.3015108310358182e-08,2.3963533103367446e-08,8410542.989925792
2.3141417821247642e-08,2.367885512037498e-08,8423258.647477875
2.2793520522463026e-08,2.3172885635180853e-08,8435974.305029958
2.2192720264128516e-08,2.2666923688575707e-08,8448689.962582042
2.1908062279126357e-08,2.2508716223287108e-08,8461405.620134125
2.197115381033171e-08,2.282470942598488e-08,8474121.277686208
2.2192310579657214e-08,2.3330377788870406e-08,8486836.935238292
2.2634755300728118e-08,2.3772815623111093e-08,8499552.592790375
2.2950745456535174e-08,2.3899123367962247e-08,8512268.250342458
2.314028337174618e-08,2.4246717685969015e-08,8524983.907894542
2.3108534664684967e-08,2.4625921345813386e-08,8537699.565446625
2.3140011585185673e-08,2.456255328099627e-08,8550415.222998708
2.3171489320117468e-08,2.430951608072351e-08,8563130.880550792
2.2760404454359084e-08,2.4151318059903253e-08,8575846.538102875
2.200159903100791e-08,2.380345412406459e-08,8588562.195654958
2.1843418307995695e-08,2.3392372717679904e-08,8601277.853207042
2.1938129578631505e-08,2.3360630776093208e-08,8613993.510759125
2.1621898401077387e-08,2.3897887706453953e-08,8626709.168311208
2.121083944800989e-08,2.4624804664679142e-08,8639424.825863292
2.130555594361211e-08,2.5351714935870784e-08,8652140.483415375
2.162154562898983e-08,2.5699293269544927e-08,8664856.140967458
2.1494989135315017e-08,2.5193391677714808e-08,8677571.798519542
2.165292608259095e-08,2.44662259677743e-08,8690287.456071625
2.1937302256047863e-08,2.399194872095148e-08,8703003.113623708
2.260099396799583e-08,2.361250698474529e-08,8715718.771175792
2.31382415091405e-08,2.3422728085072555e-08,8728434.428727875
2.345421853172299e-08,2.3707094203224048e-08,8741150.086279958
2.332766335739747e-08,2.4086286556012024e-08,8753865.743832042
2.3327547210684563e-08,2.449708548547498e-08,8766581.401384125
2.3548695163390763e-08,2.4686618688064674e-08,8779297.058936208
2.3769842149815557e-08,2.4781324794488558e-08,8792012.716488292
2.3674901402749198e-08,2.4591553125953107e-08,8804728.374040375
2.288457513342817e-08,2.4148916301020885e-08,8817444.031592458
2.2252299438351646e-08,2.3643068153248626e-08,8830159.689144542
2.2062546070761855e-08,2.313722596532619e-08,8842875.346696625
2.2220484540204062e-08,2.3137119037595126e-08,8855591.004248708
2.2504854458782146e-08,2.3579524475072306e-08,8868306.661800792
2.2631183947261494e-08,2.4432828479375887e-08,8881022.319352875
2.27575134555875e-08,2.5317733719341096e-08,8893737.976904958
2.310509562884162e-08,2.5665304583610663e-08,8906453.634457042
2.33578537887569e-08,2.5317511346135694e-08,8919169.292009125
2.367382543394136e-08,2.4874900689601932e-08,8931884.949561208
2.38633671417107e-08,2.433747377366522e-08,8944600.607113292
2.4116122412220523e-08,2.3989694509666286e-08,8957316.264665375
2.4368876797065592e-08,2.4337269952970826e-08,8970031.922217458
2.4210743050827825e-08,2.4526810192483536e-08,8982747.579769542
2.3989398660871902e-08,2.4526710620338074e-08,8995463.237321625
2.3483599149107817e-08,2.449500584193615e-08,9008178.894873708
2.297780486551236e-08,2.3925994887472984e-08,9020894.552425792
2.263004678554528e-08,2.307253373386599e-08,9033610.209977875
2.2598353447537423e-08,2.2566747358799608e-08,9046325.867529958
2.2756297316952424e-08,2.259826747447359e-08,9059041.525082042
2.2724606055218326e-08,2.3009058704031908e-08,9071757.182634125
2.2250435929934775e-08,2.357787670984566e-08,9084472.840186208
2.1839481662292496e-08,2.40518748842324e-08,9097188.497738292
2.196582505200339e-08,2.4146604805367755e-08,9109904.155290375
2.2186984834398124e-08,2.3988492150011647e-08,9122619.812842458
2.228172306721158e-08,2.392519767642435e-08,9135335.470394542
2.2566092811679064e-08,2.405153589592124e-08,9148051.127946625
2.2534411115581196e-08,2.4114664349492924e-08,9160766.785498708
2.231310102973282e-08,2.3924953936979812e-08,9173482.443050792
2.190216442304865e-08,2.389327027968944e-08,9186198.100602875
2.1586045877779148e-08,2.405121656367486e-08,9198913.758154958
2.1396349074642033e-08,2.3608674680587296e-08,9211629.415707042
2.1522700087680305e-08,2.294490493928914e-08,9224345.073259125
2.145942468472118e-08,2.2628789505538088e-08,9237060.730811208
2.1364546406560082e-08,2.256551203296435e-08,9249776.388363292
2.1364482583446826e-08,2.297630005645835e-08,9262492.045915375
2.145923236565519e-08,2.3576711847980523e-08,9275207.703467458
2.2154460215609433e-08,2.3829476465862358e-08,9287923.361019542
2.2976101182969168e-08,2.3734596957922756e-08,9300639.018571625
2.33552840707801e-08,2.3702927000115124e-08,9313354.676123708
2.3323616447627873e-08,2.345003171292667e-08,9326070.333675792
2.3102327797179654e-08,2.357638377112999e-08,9338785.991227875
2.2817834204564677e-08,2.395556554994463e-08,9351501.648779958
2.259655039280806e-08,2.3702675237211252e-08,9364217.306332042
2.2564889787394626e-08,2.310214906804688e-08,9376932.963884125
2.2375213448448847e-08,2.25964373102273e-08,9389648.621436208
2.228034917832719e-08,2.253317583566991e-08,9402364.278988292
2.2438312558196875e-08,2.284915490081175e-08,9415079.936540375
2.2722689076434206e-08,2.319673683185356e-08,9427795.594092458
2.2406606322236268e-08,2.3512715238002516e-08,9440511.251644542
2.1711289632405573e-08,2.376548734143958e-08,9453226.909196625
2.1521624674183716e-08,2.4081465494461073e-08,9465942.566748708
2.234325462416588e-08,2.41762231789065e-08,9478658.224300792
2.3070073752286457e-08,2.3860144771200377e-08,9491373.881852875
2.3354452211018787e-08,2.3670479981127296e-08,9504089.539404958
2.319639272125172e-08,2.3417611725405352e-08,9516805.196957042
2.294352706627696e-08,2.3322758918612117e-08,9529520.854509125
2.2817073920215037e-08,2.3828356974850607e-08,9542236.512061208
2.2437802098836667e-08,2.4333954388879202e-08,9554952.169613292
2.2153340226398635e-08,2.4175899105841596e-08,9567667.827165375
2.180567561608885e-08,2.3670218893406594e-08,9580383.484717458
2.1805639426766656e-08,2.3385758225807718e-08,9593099.142269542
2.224803690307166e-08,2.3290913632903143e-08,9605814.799821625
2.2816843218476956e-08,2.325927508143911e-08,9618530.457373708
2.310122890132976e-08,2.319603558628734e-08,9631246.114925792
2.2816775639641717e-08,2.3417217103842815e-08,9643961.772477875
2.2437517942656863e-08,2.3796409874395236e-08,9656677.430029958
2.2311079198687452e-08,2.4080796528894956e-08,9669393.087582042
2.2247846037813522e-08,2.414396927967263e-08,9682108.745134125
2.2342624246920298e-08,2.4207143102038114e-08,9694824.402686208
2.243740336461629e-08,2.404910416968028e-08,9707540.060238292
2.2595387285941745e-08,2.382786295608402e-08,9720255.717790375
2.2784973911676728e-08,2.3638225361905953e-08,9732971.375342458
2.2532135079550154e-08,2.3322181891596092e-08,9745687.032894542
2.3164149462843786e-08,2.3701380760072085e-08,9758402.690446625
2.281650765666533e-08,2.4301792781129696e-08,9771118.347998708
2.329051401056081e-08,2.51234174198044e-08,9783834.005550792
2.2216034672541496e-08,2.499698922614555e-08,9796549.663102875
2.281644998249844e-08,2.4807359052993455e-08,9809265.320654958
2.3574874077151636e-08,2.4333315066228902e-08,9821980.978207042
2.3764467941570172e-08,2.4175289860772847e-08,9834696.635759125
2.351163944490981e-08,2.4080469431480203e-08,9847412.293311208
2.28479910430214e-08,2.3638032227081612e-08,9860127.950863292
2.256356411845436e-08,2.3638019552666468e-08,9872843.608415375
2.265835801763643e-08,2.3701211315519276e-08,9885559.265967458
2.2626746581258976e-08,2.4238428251153123e-08,9898274.923519542
2.240552679054705e-08,2.4712442807063178e-08,9910990.581071625
2.2531925668692243e-08,2.4965247234595894e-08,9923706.238623708
2.2437114630666786e-08,2.477563080344051e-08,9936421.896175792
2.2342304786817273e-08,2.4396406358448282e-08,9949137.553727875
2.2405503907580913e-08,2.4080386428175822e-08,9961853.211279958
2.272151657679171e-08,2.3953977142153152e-08,9974568.868832042
2.3195538094424715e-08,2.3637959801947805e-08,9987284.526384125
2.3669560748136462e-08,2.322713905190961e-08,10000000.183936208
